timestamp,pattern,sti,lti
2025-06-10 11:43:13.427208,ants,120.00000000000003,200.0
2025-06-10 11:43:13.551865,(InheritanceLink ants Insects),26.666666666666664,0
2025-06-10 11:43:13.691805,(SimilarityLink acetamiprid ants),26.666666666666664,0
2025-06-10 11:43:13.812157,(SimilarityLink abamectin ants),26.666666666666664,0
2025-06-10 12:04:31.329139,Insects,119.99999999999996,200.0
2025-06-10 12:04:31.558628,(SimilarityLink Insects ecosystems),13.333333333333332,0
2025-06-10 12:04:31.691774,(SimilarityLink Insects diversity),13.333333333333332,0
2025-06-10 12:04:31.820390,(InheritanceLink aphids Insects),13.333333333333332,0
2025-06-10 12:04:31.949791,(InheritanceLink armyworms Insects),13.333333333333332,0
2025-06-10 12:04:32.106893,(InheritanceLink beanflys Insects),13.333333333333332,0
2025-06-10 12:04:32.315107,(InheritanceLink ants Insects),13.333333333333332,0
2025-06-10 12:50:10.993416,Insects,103.99999999999989,200.0
2025-06-10 12:50:11.148901,(SimilarityLink Insects ecosystems),10.666666666666664,0
2025-06-10 12:50:11.295894,(SimilarityLink Insects diversity),10.666666666666664,0
2025-06-10 12:50:11.500101,(InheritanceLink aphids Insects),10.666666666666664,0
2025-06-10 12:50:11.673058,(InheritanceLink armyworms Insects),10.666666666666664,0
2025-06-10 12:50:11.852250,(InheritanceLink beanflys Insects),10.666666666666664,0
2025-06-10 12:50:12.015250,(InheritanceLink ants Insects),10.666666666666664,0
2025-06-10 12:50:12.097503,botulinum,120.0,200.0
