timestamp,pattern,sti,lti
2025-06-10 13:12:59.716786,Insects,119.99999999999996,200.0
2025-06-10 13:12:59.934588,(SimilarityLink Insects ecosystems),13.333333333333332,0
2025-06-10 13:13:00.141849,(SimilarityLink Insects diversity),13.333333333333332,0
2025-06-10 13:13:00.365847,(InheritanceLink aphids Insects),13.333333333333332,0
2025-06-10 13:13:00.627834,(InheritanceLink ants Insects),13.333333333333332,0
2025-06-10 13:13:01.007580,(InheritanceLink armyworms Insects),13.333333333333332,0
2025-06-10 13:13:01.295069,(InheritanceLink beanflys Insects),13.333333333333332,0
2025-06-10 13:45:42.620358,Insects,103.99999999999989,200.0
2025-06-10 13:45:42.794083,(SimilarityLink Insects ecosystems),10.666666666666664,0
2025-06-10 13:45:42.920910,(SimilarityLink Insects diversity),10.666666666666664,0
2025-06-10 13:45:43.067669,(InheritanceLink aphids Insects),10.666666666666664,0
2025-06-10 13:45:43.235636,(InheritanceLink ants Insects),37.33333333333333,0
2025-06-10 13:45:43.391501,(InheritanceLink armyworms Insects),10.666666666666664,0
2025-06-10 13:45:43.563279,(InheritanceLink beanflys Insects),10.666666666666664,0
2025-06-10 13:45:43.653490,ants,125.33333333333334,200.0
2025-06-10 14:48:07.814056,botulinum,120.0,200.0
2025-06-10 14:48:07.971224,(SimilarityLink Insects ecosystems),2.133333333333333,0
2025-06-10 14:48:08.094658,(SimilarityLink Insects diversity),2.133333333333333,0
2025-06-10 14:48:08.235566,(InheritanceLink aphids Insects),2.133333333333333,0
2025-06-10 14:48:08.349242,(InheritanceLink ants Insects),24.17777777777778,0
2025-06-10 14:48:08.474381,(InheritanceLink armyworms Insects),2.133333333333333,0
2025-06-10 14:48:08.597606,(InheritanceLink beanflys Insects),2.133333333333333,0
2025-06-10 14:48:08.671930,ants,90.13333333333335,200.0
