timestamp,pattern,sti,lti
2025-06-16 08:19:57.279163,Ants,200.0,200.0
2025-06-16 08:19:57.279254,(SimilarityLink abamectin Ants),40.0,0
2025-06-16 08:19:57.279333,(SimilarityLink acetamiprid Ants),40.0,0
2025-06-16 08:21:44.209890,Ants,232.0,200.0
2025-06-16 08:21:44.209977,(SimilarityLink abamectin Ants),80.0,0
2025-06-16 08:21:44.210049,(SimilarityLink acetamiprid Ants),80.0,0
2025-06-16 08:21:44.210114,farm,200.0,200.0
2025-06-16 08:21:44.210179,abamectin,16.0,0
2025-06-16 08:21:44.210245,acetamiprid,16.0,0
2025-06-16 08:25:44.150443,Ants,296.0,200.0
2025-06-16 08:25:44.150527,(SimilarityLink abamectin Ants),128.0,0
2025-06-16 08:25:44.150600,(SimilarityLink acetamiprid Ants),128.0,0
2025-06-16 08:25:44.150665,farm,200.0,200.0
2025-06-16 08:25:44.150732,abamectin,48.0,0
2025-06-16 08:25:44.150798,acetamiprid,48.0,0
2025-06-16 08:25:44.150863,aphids,200.0,200.0
2025-06-16 08:25:44.150944,(SimilarityLink acetamiprid alcohol),1.6,0
2025-06-16 08:25:44.151016,(SimilarityLink acetamiprid Botulinum),1.6,0
2025-06-16 08:25:44.151086,(SimilarityLink acetamiprid aphids),41.6,0
2025-06-16 08:25:44.151156,(SimilarityLink abamectin Botulinum),1.6,0
2025-06-16 08:25:44.151227,(SimilarityLink abamectin aphids),41.6,0
2025-06-16 08:25:44.151296,(SimilarityLink abamectin alcohol),1.6,0
2025-06-16 08:55:37.689577,Ants,398.4000000000001,200.0
2025-06-16 08:55:37.689664,(SimilarityLink abamectin Ants),192.0,0
2025-06-16 08:55:37.689735,(SimilarityLink acetamiprid Ants),192.0,0
2025-06-16 08:55:37.689801,farm,200.0,200.0
2025-06-16 08:55:37.689866,abamectin,117.11999999999998,0
2025-06-16 08:55:37.689944,acetamiprid,117.11999999999998,0
2025-06-16 08:55:37.690011,aphids,233.27999999999997,200.0
2025-06-16 08:55:37.690080,(SimilarityLink acetamiprid alcohol),5.760000000000001,0
2025-06-16 08:55:37.690151,(SimilarityLink acetamiprid Botulinum),6.4,0
2025-06-16 08:55:37.690221,(SimilarityLink acetamiprid aphids),86.4,0
2025-06-16 08:55:37.690292,(SimilarityLink abamectin Botulinum),6.4,0
2025-06-16 08:55:37.690362,(SimilarityLink abamectin aphids),86.4,0
2025-06-16 08:55:37.690433,(SimilarityLink abamectin alcohol),5.760000000000001,0
2025-06-16 08:55:37.690498,.,200.0,200.0
2025-06-16 08:55:37.690563,Botulinum,1.2800000000000002,0
2025-06-16 09:26:54.792166,Ants,552.0,200.0
2025-06-16 09:26:54.792258,(SimilarityLink abamectin Ants),283.392,0
2025-06-16 09:26:54.792334,(SimilarityLink acetamiprid Ants),283.392,0
2025-06-16 09:26:54.792405,farm,200.0,200.0
2025-06-16 09:26:54.792475,abamectin,233.34399999999997,0
2025-06-16 09:26:54.792546,acetamiprid,233.34399999999997,0
2025-06-16 09:26:54.792616,aphids,302.4,200.0
2025-06-16 09:26:54.792692,(SimilarityLink acetamiprid alcohol),15.168,0
2025-06-16 09:26:54.792768,(SimilarityLink acetamiprid Botulinum),58.367999999999995,0
2025-06-16 09:26:54.792843,(SimilarityLink acetamiprid aphids),144.768,0
2025-06-16 09:26:54.792929,(SimilarityLink abamectin Botulinum),58.367999999999995,0
2025-06-16 09:26:54.793006,(SimilarityLink abamectin aphids),144.768,0
2025-06-16 09:26:54.793082,(SimilarityLink abamectin alcohol),15.168,0
2025-06-16 09:26:54.793152,.,200.0,200.0
2025-06-16 09:26:54.793223,Botulinum,206.4,200.0
2025-06-16 10:03:12.140922,Ants,778.7136,200.0
2025-06-16 10:03:12.141007,(SimilarityLink abamectin Ants),417.12640000000005,0
2025-06-16 10:03:12.141077,(SimilarityLink acetamiprid Ants),417.1264,0
2025-06-16 10:03:12.141142,farm,200.0,200.0
2025-06-16 10:03:12.141208,abamectin,434.0224,0
2025-06-16 10:03:12.141274,acetamiprid,434.02239999999995,0
2025-06-16 10:03:12.141340,aphids,418.21439999999996,200.0
2025-06-16 10:03:12.141411,(SimilarityLink acetamiprid alcohol),32.435199999999995,0
2025-06-16 10:03:12.141481,(SimilarityLink acetamiprid Botulinum),122.9824,0
2025-06-16 10:03:12.141551,(SimilarityLink acetamiprid aphids),228.58239999999998,0
2025-06-16 10:03:12.141621,(SimilarityLink abamectin Botulinum),122.9824,0
2025-06-16 10:03:12.141691,(SimilarityLink abamectin aphids),228.58239999999998,0
2025-06-16 10:03:12.141760,(SimilarityLink abamectin alcohol),32.435199999999995,0
2025-06-16 10:03:12.141827,.,200.0,200.0
2025-06-16 10:03:12.141913,Botulinum,253.09439999999998,200.0
2025-06-16 10:36:59.412750,Ants,1112.41472,200.0
2025-06-16 10:36:59.412835,(SimilarityLink abamectin Ants),616.2713600000001,0
2025-06-16 10:36:59.412919,(SimilarityLink acetamiprid Ants),616.27136,0
2025-06-16 10:36:59.412988,farm,200.0,200.0
2025-06-16 10:36:59.413054,abamectin,754.4729600000002,0
2025-06-16 10:36:59.413121,acetamiprid,754.4729600000002,0
2025-06-16 10:36:59.413187,aphids,601.08032,200.0
2025-06-16 10:36:59.413257,(SimilarityLink acetamiprid alcohol),62.86335999999999,0
2025-06-16 10:36:59.413327,(SimilarityLink acetamiprid Botulinum),217.00351999999998,0
2025-06-16 10:36:59.413397,(SimilarityLink acetamiprid aphids),355.62751999999995,0
2025-06-16 10:36:59.413468,(SimilarityLink abamectin Botulinum),217.00351999999998,0
2025-06-16 10:36:59.413539,(SimilarityLink abamectin aphids),355.62752,0
2025-06-16 10:36:59.413609,(SimilarityLink abamectin alcohol),62.86336,0
2025-06-16 10:36:59.413675,.,200.0,200.0
2025-06-16 10:36:59.413741,Botulinum,351.48031999999995,200.0
2025-06-16 11:07:12.644060,Ants,1605.4318079999998,200.0
2025-06-16 11:07:12.644143,(SimilarityLink abamectin Ants),914.2016000000001,0
2025-06-16 11:07:12.644215,(SimilarityLink acetamiprid Ants),914.2016,0
2025-06-16 11:07:12.644281,farm,200.0,200.0
2025-06-16 11:07:12.644348,abamectin,1255.1792640000003,0
2025-06-16 11:07:12.644413,acetamiprid,1255.1792640000003,0
2025-06-16 11:07:12.644479,aphids,885.5823359999999,200.0
2025-06-16 11:07:12.644551,(SimilarityLink acetamiprid alcohol),113.16531200000003,0
2025-06-16 11:07:12.644620,(SimilarityLink acetamiprid Botulinum),362.74688000000003,0
2025-06-16 11:07:12.644691,(SimilarityLink acetamiprid aphids),551.29088,0
2025-06-16 11:07:12.644762,(SimilarityLink abamectin Botulinum),362.74688000000003,0
2025-06-16 11:07:12.644833,(SimilarityLink abamectin aphids),551.29088,0
2025-06-16 11:07:12.644910,(SimilarityLink abamectin alcohol),113.16531200000003,0
2025-06-16 11:07:12.644977,.,400.0,400.0
2025-06-16 11:07:12.645042,Botulinum,525.083136,200.0
